EON El price
595.8533813
571.7015569
516.2179884
515.1542091
581.1086961
702.2757012
788.0254622
915.9131543
957.7440864
961.9562509
876.2817627
854.4567341
817.2831066
834.271762
832.4525525
827.2869022
809.6958099
832.5236062
810.943468
799.8395222
725.4558121
694.0009478
694.7538885
678.6311255
678.9609511
633.4266644
559.4570823
557.1515941
631.9806554
755.8899765
864.013702
1019.560922
1018.801357
1020.325466
935.1
903.9220508
864.7588369
894.991739
894.3633109
887.9586944
874.4881224
890.4012688
858.1994552
837.5685834
764.5201247
739.2788675
748.8965937
760.5474499
749.0529624
738.0098595
664.0363112
664.9111063
712.1053225
808.8908446
930.2732469
1106.684415
1085.25592
1073.484222
983.4891326
944.0590877
897.031451
929.3576508
930.384975
917.2321191
903.4834085
915.798304
875.8264963
859.9827159
795.6783274
760.4052581
777.099657
780.4477011
674.3720842
670.8377563
619.3514193
599.6365235
645.1512746
746.8520716
815.3886242
904.9450714
892.2739794
911.4335682
894.9234701
880.5205934
830.4151189
846.092573
852.1545793
836.656447
826.9067399
841.5165329
837.545799
826.7789784
779.6573348
752.678892
738.7306068
751.3276915
704.2773969
744.0070569
700.5746331
675.2669635
701.6641503
753.2184609
788.7194588
839.1520163
873.9483005
924.3912376
847.3631843
837.3976159
823.907635
815.9066744
807.6852112
821.4201668
817.8597213
833.0783646
840.5328367
827.5023416
798.294401
769.3976786
741.0206099
746.2198461
707.6082684
745.0078836
734.9591099
703.9020447
703.6815843
737.5753523
765.4317547
810.8019513
843.0885736
888.6520159
824.3363196
817.5313725
785.0224754
790.3145371
790.7683689
786.6682701
774.1365007
782.3785543
793.4202224
793.1387927
741.4284511
716.3352082
691.1894767
675.6660284
723.5277437
707.9953504
648.1521094
648.8840801
721.045592
797.702006
899.2790077
1031.966871
1074.885633
1089.361166
962.475145
932.0479002
901.6457184
919.1822969
917.2015711
917.5261226
907.8944725
915.7973757
887.7240992
858.3164996
787.952552
765.2320957
758.8144836
781.7711385
772.1365348
768.8453674
680.7705405
673.9329777
745.2025639
829.844327
951.8073945
1115.052627
1111.623656
1083.236967
998.9859146
961.8292488
922.3650274
953.1972441
953.8592581
950.7418429
939.2608574
958.6661803
913.5093978
895.7747636
823.8463702
790.574617
799.8428977
828.4344776
819.9839888
802.817193
706.1366479
703.7778696
784.8600309
876.1259848
1011.551945
1203.172643
1184.692537
1155.594889
1063.784219
1026.767466
988.5133507
1022.776142
1025.049858
1026.828646
1004.116966
1033.704394
974.4578097
953.3736124
871.8750025
839.26366
847.6347408
890.3694549
862.7576053
856.5891028
750.3882139
751.9265842
821.3786485
916.2297734
1057.847695
1254.056247
1224.9705
1154.019473
1079.62994
1035.44985
993.8611918
1030.560988
1037.016152
1037.822974
1012.078265
1036.031612
989.8632854
976.9031689
904.0526815
867.7987007
879.3579128
912.4071382
780.8720821
778.0685012
713.1798189
688.9720039
745.1531976
854.4277895
930.5158588
1015.667909
1000.616351
984.7411786
996.9197051
980.9221721
936.0988859
952.6042584
955.3823545
947.379875
937.8936233
958.7708199
952.8181788
941.1950016
880.4395821
851.1157785
832.5077415
853.5132059
786.941008
798.2593805
756.8565423
735.3938704
785.2381679
845.0849109
884.9338515
937.1296701
931.1772821
985.143619
954.9104639
945.8614199
907.3772662
920.0101308
915.7305413
911.9064716
903.1147228
922.2128781
931.390865
920.8747574
868.40426
848.0527084
817.7918744
833.7579311
778.61153
819.4715081
804.7446707
773.7028373
787.2656439
815.4527581
845.4924145
888.9072014
916.9846128
970.5999853
909.826507
902.6346467
881.5502805
878.6545493
873.2901682
873.0257845
868.9804527
883.9537838
896.8030161
886.1711299
840.4201804
820.4470189
784.0947276
799.3094891
837.9068898
854.1985108
793.8319454
782.7658894
809.2387712
883.7995249
992.8082141
1133.027595
1146.431417
1158.085479
1033.807937
1003.860431
977.7769936
990.7699366
991.0576954
994.7287721
978.4961375
994.2626197
968.4863505
946.2674889
872.8080667
847.1490107
837.4387122
882.0982036
857.3405668
865.6413535
772.5655571
768.3473168
819.8573243
910.2274284
1044.969181
1222.494001
1208.001506
1156.159268
1075.795744
1038.565071
1004.544216
1033.136725
1036.916238
1038.261025
1014.413331
1028.668868
991.6490778
972.980451
901.0512981
871.9232717
874.2542868
915.2411827
891.9421708
893.4651827
789.137342
796.889868
857.2126365
956.282508
1102.588535
1301.504383
1278.610428
1209.606204
1134.077788
1091.640284
1056.650416
1088.641938
1096.429231
1102.299933
1075.065039
1090.809327
1057.176568
1030.186142
946.6934732
921.7099331
920.8010034
968.5633955
928.244252
932.0812329
827.4447055
837.9840194
890.4424495
996.0378636
1151.881451
1369.622631
1342.114408
1254.753113
1187.074352
1140.711261
1106.186871
1143.520918
1153.858295
1159.011371
1129.216943
1150.562316
1122.431911
1077.074372
984.0108114
967.541894
956.6478182
1008.127278
904.274703
939.7509756
877.7132152
863.5000398
899.5890445
954.8817724
1015.405466
1097.879502
1087.980262
1075.203433
1077.159096
1060.038122
1047.864659
1039.134259
1036.330003
1057.408969
1046.319875
1066.118609
1068.137647
1043.535113
978.6086251
955.8010815
924.6751989
935.9037838
890.4946849
942.0597969
914.8664212
879.6049128
892.4815709
930.9051348
969.2426245
1024.264218
1013.372505
1043.544564
1038.305582
1028.185838
1016.162499
1008.460015
997.357166
1009.717799
1006.461568
1025.734404
1039.209532
1019.222616
960.7703639
944.541358
905.2536737
913.0760719
865.0030522
919.032426
904.851824
868.8002026
870.0033044
901.08269
932.9964072
980.4979599
969.5430413
1018.243308
1001.210096
992.5346322
980.7215004
970.2580502
959.8220256
969.2832988
967.8593569
986.0271483
1002.954201
987.4627356
936.5676543
923.0623995
883.7084716
885.5421956
935.9234459
949.2623745
889.3761385
881.8504442
896.0182194
981.8594556
1118.29215
1285.422295
1292.834404
1319.81327
1180.190925
1148.052318
1147.481525
1140.300129
1141.22813
1147.69494
1137.94
1185.678765
1169.388409
1088.235616
1000.216611
988.3633954
951.4230128
1020.401414
1009.45831
992.9554689
924.3049099
920.9942491
936.7445289
1042.927697
1210.458426
1433.75563
1414.927681
1365.464896
1260.843727
1220.967699
1227.260586
1220.31868
1229.573121
1254.240464
1248.963507
1296.479153
1276.174013
1177.674682
1063.739578
1058.605151
1018.980679
1088.533501
1084.322771
1060.693976
988.7443171
986.3568473
1001.627473
1120.657511
1301.703621
1546.982221
1512.982127
1416.303438
1343.935137
1295.08213
1306.671215
1296.685647
1306.912393
1333.74358
1335.74844
1359.784149
1349.025261
1232.181431
1115.752615
1116.443911
1074.29636
1135.819868
1113.422613
1100.088832
1017.541463
1016.835737
1044.507332
1165.631764
1349.327027
1607.071323
1569.405806
1447.895473
1389.310987
1338.818177
1348.061395
1340.740508
1351.122018
1383.011264
1386.264288
1404.450982
1398.024594
1275.548624
1170.969226
1178.464541
1135.480295
1193.460573
1094.692299
1109.228254
1077.767946
1063.606669
1070.205544
1121.886181
1175.960955
1279.771843
1285.948278
1249.447803
1269.340376
1250.150998
1260.660355
1229.387892
1221.314106
1260.135722
1261.530466
1280.558074
1290.625581
1232.776189
1144.588495
1127.635028
1075.04293
1084.703862
1023.749121
1014.466579
966.1818328
939.8437166
1015.907229
1084.096868
1124.748074
1189.99869
1181.233017
1155.422993
1209.613714
1197.614679
1204.864007
1176.329387
1158.021429
1198.804278
1200.521549
1222.299912
1240.371924
1199.873121
1122.665324
1112.003818
1053.714517
1053.883881
989.3823653
1018.44533
955.7135726
922.0321217
990.384036
1032.751077
1067.917144
1121.767955
1109.625041
1109.135176
1148.871628
1139.482674
1146.515044
1119.902165
1102.769461
1131.796983
1134.046987
1154.81659
1174.396931
1142.802449
1065.323264
1051.336583
996.229759
1002.165354
994.1706381
966.3619985
868.1757406
857.8835956
960.0078453
1060.8214
1189.877849
1339.893012
1315.605915
1243.749588
1222.993065
1189.24883
1185.710409
1183.650191
1186.31158
1204.321737
1193.116274
1198.383611
1212.95391
1153.844539
1069.099234
1059.325645
1026.21237
1066.595057
995.9960078
978.9031348
872.8996264
870.6174711
963.4390104
1073.741686
1231.337394
1423.7985
1393.284928
1287.131042
1247.977026
1201.817139
1184.768822
1199.792448
1206.996207
1220.266359
1203.475
1207.548856
1224.196167
1154.322168
1072.977564
1073.41359
1042.427536
1099.692805
1026.114566
1024.679991
927.0769301
917.1106022
986.0464728
1101.31168
1271.754089
1490.72276
1459.827084
1343.450757
1299.186027
1252.074931
1233.665879
1252.916436
1262.873228
1275.802881
1264.163164
1281.550716
1298.213132
1204.307391
1112.667351
1117.738826
1078.692825
1148.600409
1070.097866
1074.070963
989.142285
986.9321961
1031.27625
1153.626146
1333.519112
1571.319697
1531.535903
1399.473936
1347.404614
1294.058013
1271.505486
1290.611489
1302.174246
1317.161416
1320.224318
1346.211975
1361.472306
1248.369847
1153.703107
1162.784977
1121.254547
1188.063617
1058.850969
1086.630749
1054.300499
1033.714774
1048.994007
1102.101287
1159.732793
1251.684558
1254.934461
1215.857911
1236.451484
1216.030145
1216.577646
1195.797832
1186.887519
1222.411218
1224.122666
1247.847324
1269.410585
1215.396485
1136.322053
1130.369328
1082.913681
1092.457316
1038.625492
1076.091772
1060.623682
1038.286257
1042.540868
1068.649705
1104.684111
1166.862967
1156.926428
1161.24686
1185.228223
1176.861868
1200.204423
1164.098711
1139.006227
1192.27747
1193.28471
1215.019867
1237.089618
1191.823807
1127.789878
1126.879852
1065.250185
1058.751984
1015.035599
1041.705102
1037.632935
1022.449903
1020.587318
1032.024001
1061.540966
1115.229165
1102.60803
1134.190275
1142.943544
1140.660123
1171.267955
1131.349142
1100.482327
1157.043388
1155.926697
1175.92391
1196.199259
1155.842311
1099.703353
1095.933713
1032.343911
1020.344453
1062.883221
1066.426199
1009.091059
1004.389957
1018.522543
1113.849525
1247.433829
1411.941993
1386.099734
1355.730548
1294.24628
1260.88938
1271.891134
1255.180955
1250.150407
1272.771456
1264.145105
1284.584081
1298.016932
1212.443878
1126.742301
1130.650167
1078.438821
1130.884678
1102.134957
1090.314737
1020.305551
1019.948004
1044.962683
1166.83014
1343.871002
1570.837343
1538.879069
1453.874949
1394.445414
1353.215569
1397.430089
1355.470046
1364.459259
1415.122024
1409.730048
1427.656662
1436.574484
1311.955598
1186.679338
1190.382904
1139.844609
1199.152458
1171.93672
1149.51052
1080.308156
1080.146387
1105.896328
1233.812373
1421.685962
1673.905121
1635.812268
1520.210189
1449.800251
1394.528535
1428.35876
1391.856598
1403.232016
1449.147773
1448.270487
1467.955721
1481.100983
1349.178423
1231.36617
1236.426169
1186.724569
1246.235284
1207.85577
1193.011635
1113.079664
1112.063733
1144.21905
1270.131669
1461.980971
1711.599836
1665.601465
1529.442099
1465.273068
1404.227273
1413.938921
1400.114685
1412.516414
1438.857316
1443.524915
1467.758257
1481.183513
1341.964707
1251.962697
1258.618786
1208.175511
1255.922207
1150.305022
1126.542979
1048.934008
1015.689258
1095.117271
1202.001101
1275.433014
1373.899183
1364.190572
1325.200014
1346.238979
1324.350408
1345.588189
1312.68394
1296.965137
1345.905821
1348.239451
1371.648672
1391.856598
1320.740596
1228.381749
1224.655652
1168.585216
1170.223501
1108.58683
1131.964237
1066.797501
1030.028423
1097.284407
1154.017279
1198.435593
1264.570161
1250.827189
1232.927831
1280.328458
1271.007183
1307.035766
1258.882241
1229.8505
1294.922808
1297.73719
1319.367792
1341.782937
1284.332356
1198.519642
1199.949238
1131.942128
1132.611062
1070.74199
1109.655672
1082.372678
1050.364448
1073.589621
1105.919027
1138.900322
1195.944918
1181.685415
1167.827086
1222.714335
1218.973555
1259.46527
1209.109672
1176.348459
1244.587296
1246.511651
1267.185644
1288.636249
1239.487467
1167.634431
1171.133949
1099.767318
1090.754729
1110.112458
1120.567216
1053.216213
1044.375436
1072.033529
1170.96526
1309.443067
1468.746088
1436.806042
1348.805349
1338.713453
1302.316437
1311.233248
1297.273823
1292.97187
1320.129889
1304.733104
1319.743398
1333.418017
1246.461103
1165.534467
1171.006019
1113.266497
1156.373779
1095.043095
1101.567456
1031.670252
1028.493766
1058.29773
1175.824164
1346.244127
1548.857126
1515.003526
1402.719535
1369.674275
1324.059273
1325.248704
1322.51584
1332.992117
1353.730582
1354.537065
1375.644892
1392.011194
1280.999586
1195.080713
1202.37021
1150.45042
1203.317788
1132.932491
1135.149584
1060.34048
1057.197749
1088.854846
1214.189332
1401.58428
1629.981144
1596.539351
1475.520149
1435.554756
1388.525515
1414.270055
1398.127292
1414.252502
1459.323127
1464.252494
1482.054721
1489.557548
1360.891388
1255.382723
1267.50471
1222.165315
1284.160291
1213.27264
1192.015365
1123.197045
1127.146345
1159.245713
1286.146418
1484.570459
1740.594953
1703.59896
1590.918856
1532.840015
1484.023464
1539.04126
1490.037707
1498.576803
1558.478397
1555.418872
1563.885225
1565.860381
1418.871326
1299.449988
1307.911784
1257.668507
1304.41522
1201.036814
1215.588381
1179.39769
1168.230876
1173.168935
1235.692341
1297.759469
1399.91646
1402.583756
1369.283733
1393.633782
1376.568167
1414.217398
1367.540895
1347.899373
1411.802587
1410.691635
1426.267825
1439.887508
1365.529367
1252.4637
1246.858227
1190.881376
1194.861899
1126.122396
1120.029251
1076.494635
1054.245732
1125.753035
